[model]
translation_training
[time]
                                  [profile] 0-0-1-1-0-1         0.01%     938.000us         0.05%       8.236ms     748.727us       0.000us         0.00%       7.367ms     669.727us           0 b           0 b     301.45 Mb     -48.03 Mb            11  
                                  [profile] 0-0-1-6-0-1         0.01%     908.000us         0.05%       8.049ms     731.727us       0.000us         0.00%       7.318ms     665.273us           0 b           0 b     290.77 Mb     -45.56 Mb            11  
                                 [profile] 0-0-1-10-0-1         0.01%     939.000us         0.05%       8.107ms     737.000us       0.000us         0.00%       7.314ms     664.909us           0 b           0 b     290.40 Mb     -45.28 Mb            11  
                                  [profile] 0-0-1-8-0-1         0.01%     925.000us         0.05%       8.120ms     738.182us       0.000us         0.00%       7.308ms     664.364us           0 b           0 b     292.59 Mb     -44.34 Mb            11  
                                [profile] 0-0-1-3-0-1-0         0.01%     968.000us         0.02%       4.171ms     379.182us       0.000us         0.00%       7.275ms     661.364us           0 b           0 b     218.61 Mb     -86.34 Mb            11  
                                 [profile] 0-0-1-10-0-0         0.01%     947.000us         0.08%      15.076ms       1.371ms       0.000us         0.00%       7.245ms     658.636us           0 b           0 b     252.43 Mb     -45.74 Mb            11  
                                [profile] 0-0-1-0-0-0-0         0.03%       5.143ms         0.11%      19.784ms       1.799ms       0.000us         0.00%       7.204ms     654.909us           0 b           0 b     234.40 Mb    -142.60 Mb            11  
                                [profile] 0-0-1-7-0-1-0         0.01%     956.000us         0.02%       4.230ms     384.545us       0.000us         0.00%       7.183ms     653.000us           0 b           0 b     218.51 Mb     -86.34 Mb            11  
                                [profile] 0-0-1-5-0-1-0         0.01%     937.000us         0.02%       4.166ms     378.727us       0.000us         0.00%       7.152ms     650.182us           0 b           0 b     219.45 Mb     -86.34 Mb            11  
                                [profile] 0-0-1-9-0-1-0         0.01%     935.000us         0.02%       4.145ms     376.818us       0.000us         0.00%       6.944ms     631.273us           0 b           0 b     218.51 Mb     -86.34 Mb            11  
                                [profile] 0-0-1-4-0-1-0         0.01%     948.000us         0.02%       4.182ms     380.182us       0.000us         0.00%       6.912ms     628.364us           0 b           0 b     218.92 Mb     -86.34 Mb            11  
                                [profile] 0-0-1-0-0-1-0         0.01%       1.004ms         0.03%       5.698ms     518.000us       0.000us         0.00%       6.860ms     623.636us           0 b           0 b     226.91 Mb     -89.90 Mb            11  
                               [profile] 0-0-1-11-0-1-0         0.01%     964.000us         0.02%       4.144ms     376.727us       0.000us         0.00%       6.831ms     621.000us           0 b           0 b     217.57 Mb     -86.34 Mb            11  
                                [profile] 0-0-1-6-0-1-0         0.01%     954.000us         0.02%       4.175ms     379.545us       0.000us         0.00%       6.822ms     620.182us           0 b           0 b     219.73 Mb     -86.34 Mb            11  
                                [profile] 0-0-1-1-0-1-0         0.01%     980.000us         0.02%       4.241ms     385.545us       0.000us         0.00%       6.810ms     619.091us           0 b           0 b     221.40 Mb     -87.53 Mb            11  
                                [profile] 0-0-1-8-0-1-0         0.01%     951.000us         0.02%       4.165ms     378.636us       0.000us         0.00%       6.806ms     618.727us           0 b           0 b     217.57 Mb     -86.34 Mb            11  
                              [profile] 0-1-1-3-0-0-0-0         0.00%     187.000us         0.01%       1.291ms     117.364us       0.000us         0.00%       6.799ms     618.091us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                               [profile] 0-0-1-10-0-1-0         0.01%     972.000us         0.02%       4.194ms     381.273us       0.000us         0.00%       6.796ms     617.818us           0 b           0 b     218.04 Mb     -86.82 Mb            11  
                                  [profile] 0-0-1-9-0-0         0.01%     942.000us         0.08%      14.835ms       1.349ms       0.000us         0.00%       6.060ms     550.909us           0 b           0 b     250.97 Mb     -45.57 Mb            11  
                                [profile] 0-0-1-4-0-0-0         0.01%       2.451ms         0.06%      10.653ms     968.455us       0.000us         0.00%       6.023ms     547.545us           0 b           0 b     177.97 Mb    -128.53 Mb            11  
                             [profile] 0-1-1-10-0-0-0-1         0.00%     268.000us         0.01%       1.193ms     108.455us       0.000us         0.00%       5.972ms     542.909us           0 b           0 b     132.00 Mb           0 b            11  
                                [profile] 0-0-1-1-0-0-0         0.01%       2.566ms         0.06%      10.852ms     986.545us       0.000us         0.00%       5.951ms     541.000us           0 b           0 b     196.90 Mb    -129.44 Mb            11  
                                  [profile] 0-0-1-3-0-0         0.01%     998.000us         0.09%      15.942ms       1.449ms       0.000us         0.00%       5.911ms     537.364us           0 b           0 b     260.79 Mb     -45.27 Mb            11  
                                 [profile] 0-0-1-11-0-0         0.01%     968.000us         0.08%      15.096ms       1.372ms       0.000us         0.00%       5.874ms     534.000us           0 b           0 b     252.62 Mb     -45.85 Mb            11  
                              [profile] 0-1-1-0-0-0-0-3         0.00%     338.000us         0.01%       1.174ms     106.727us       0.000us         0.00%       5.796ms     526.909us           0 b           0 b     132.00 Mb           0 b            11  
                                [profile] 0-0-1-9-0-0-0         0.01%       2.491ms         0.06%      10.559ms     959.909us       0.000us         0.00%       5.541ms     503.727us           0 b           0 b     179.21 Mb    -117.14 Mb            11  
                                [profile] 0-0-1-3-0-0-0         0.01%       2.494ms         0.06%      10.613ms     964.818us       0.000us         0.00%       5.384ms     489.455us           0 b           0 b     181.82 Mb    -122.54 Mb            11  
                               [profile] 0-0-1-11-0-0-0         0.01%       2.502ms         0.06%      10.846ms     986.000us       0.000us         0.00%       5.384ms     489.455us           0 b           0 b     180.00 Mb    -121.66 Mb            11  
                               [profile] 0-0-1-10-0-0-0         0.01%       2.452ms         0.06%      10.903ms     991.182us       0.000us         0.00%       5.265ms     478.636us           0 b           0 b     178.44 Mb    -119.26 Mb            11  
                              [profile] 0-1-1-8-0-0-0-3         0.00%     288.000us         0.01%       1.151ms     104.636us       0.000us         0.00%       5.064ms     460.364us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-5-0-1-0-0         0.00%     174.000us         0.01%       1.160ms     105.455us       0.000us         0.00%       4.888ms     444.364us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-9-0-1-0-3         0.00%     346.000us         0.01%       1.140ms     103.636us       0.000us         0.00%       4.838ms     439.818us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-2-0-0-0-1         0.00%      98.000us         0.01%     972.000us      88.364us       0.000us         0.00%       4.635ms     421.364us           0 b           0 b     132.00 Mb     -36.00 Mb            11  
                              [profile] 0-0-1-2-0-1-0-1         0.00%     244.000us         0.01%       1.052ms      95.636us       0.000us         0.00%       4.624ms     420.364us           0 b           0 b      25.32 Mb           0 b            11  
                              [profile] 0-1-1-3-0-1-0-0         0.00%     264.000us         0.01%       1.147ms     104.273us       0.000us         0.00%       4.592ms     417.455us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-7-0-1-0-3         0.00%     199.000us         0.01%       1.162ms     105.636us       0.000us         0.00%       4.585ms     416.818us           0 b           0 b     132.00 Mb     -24.00 Mb            11  
                              [profile] 0-1-1-2-0-0-0-0         0.00%     193.000us         0.01%       1.159ms     105.364us       0.000us         0.00%       4.565ms     415.000us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-7-0-0-0-0         0.00%     275.000us         0.01%       1.332ms     121.091us       0.000us         0.00%       4.549ms     413.545us           0 b           0 b     132.00 Mb           0 b            11  
                             [profile] 0-1-1-10-0-0-0-0         0.00%     126.000us         0.01%       1.342ms     122.000us       0.000us         0.00%       4.549ms     413.545us           0 b           0 b     132.00 Mb     -24.00 Mb            11  
                              [profile] 0-1-1-8-0-1-0-3         0.00%     350.000us         0.01%       1.159ms     105.364us       0.000us         0.00%       4.518ms     410.727us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-9-0-0-0-2         0.00%     262.000us         0.01%       1.120ms     101.818us       0.000us         0.00%       4.515ms     410.455us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-7-0-0-0-2         0.00%     276.000us         0.01%       1.136ms     103.273us       0.000us         0.00%       4.494ms     408.545us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-5-0-0-0-1         0.00%     263.000us         0.01%       1.129ms     102.636us       0.000us         0.00%       4.488ms     408.000us           0 b           0 b     132.00 Mb           0 b            11  
                             [profile] 0-1-1-10-0-0-0-2         0.00%     265.000us         0.01%       1.161ms     105.545us       0.000us         0.00%       4.478ms     407.091us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-5-0-1-0-3         0.00%     345.000us         0.01%       1.144ms     104.000us       0.000us         0.00%       4.472ms     406.545us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-9-0-0-0-0         0.00%     119.000us         0.01%       1.410ms     128.182us       0.000us         0.00%       4.467ms     406.091us           0 b           0 b     132.00 Mb     -24.00 Mb            11  
                              [profile] 0-1-1-4-0-1-0-3         0.00%     342.000us         0.01%       1.118ms     101.636us       0.000us         0.00%       4.463ms     405.727us           0 b           0 b     132.00 Mb           0 b            11  
                             [profile] 0-1-1-10-0-0-0-3         0.00%     339.000us         0.01%       1.126ms     102.364us       0.000us         0.00%       4.459ms     405.364us           0 b           0 b     132.00 Mb           0 b            11  
                             [profile] 0-1-1-11-0-0-0-1         0.00%     268.000us         0.01%       1.178ms     107.091us       0.000us         0.00%       4.448ms     404.364us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-7-0-0-0-3         0.00%     352.000us         0.01%       1.144ms     104.000us       0.000us         0.00%       4.444ms     404.000us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-6-0-0-0-1         0.00%     223.000us         0.01%       1.174ms     106.727us       0.000us         0.00%       4.442ms     403.818us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-8-0-0-0-0         0.00%     190.000us         0.01%       1.325ms     120.455us       0.000us         0.00%       4.442ms     403.818us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                             [profile] 0-1-1-10-0-1-0-3         0.00%     352.000us         0.01%       1.160ms     105.455us       0.000us         0.00%       4.439ms     403.545us           0 b           0 b     132.00 Mb           0 b            11  
                             [profile] 0-1-1-11-0-0-0-0         0.00%     192.000us         0.01%       1.328ms     120.727us       0.000us         0.00%       4.436ms     403.273us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-2-0-1-0-3         0.00%     177.000us         0.01%       1.134ms     103.091us       0.000us         0.00%       4.435ms     403.182us           0 b           0 b     132.00 Mb     -36.00 Mb            11  
                              [profile] 0-1-1-6-0-0-0-0         0.00%     269.000us         0.01%       1.314ms     119.455us       0.000us         0.00%       4.434ms     403.091us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-8-0-0-0-1         0.00%     163.000us         0.01%       1.168ms     106.182us       0.000us         0.00%       4.432ms     402.909us           0 b           0 b     132.00 Mb     -24.00 Mb            11  
                              [profile] 0-1-1-9-0-0-0-1         0.00%     210.000us         0.01%       1.169ms     106.273us       0.000us         0.00%       4.430ms     402.727us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-4-0-0-0-0         0.00%     272.000us         0.01%       1.312ms     119.273us       0.000us         0.00%       4.426ms     402.364us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-0-0-0-0-2         0.00%     208.000us         0.01%     937.000us      85.182us       0.000us         0.00%       4.416ms     401.455us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-2-0-1-0-0         0.00%     184.000us         0.01%       1.149ms     104.455us       0.000us         0.00%       4.414ms     401.273us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-7-0-0-0-1         0.00%     270.000us         0.01%       1.158ms     105.273us       0.000us         0.00%       4.413ms     401.182us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-9-0-1-0-0         0.00%     257.000us         0.01%       1.151ms     104.636us       0.000us         0.00%       4.412ms     401.091us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-4-0-0-0-3         0.00%     295.000us         0.01%       1.141ms     103.727us       0.000us         0.00%       4.411ms     401.000us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-2-0-0-0-2         0.00%     200.000us         0.01%     928.000us      84.364us       0.000us         0.00%       4.402ms     400.182us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-2-0-0-0-3         0.00%     346.000us         0.01%       1.139ms     103.545us       0.000us         0.00%       4.402ms     400.182us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-0-0-0-0-1         0.00%     196.000us         0.01%     969.000us      88.091us       0.000us         0.00%       4.399ms     399.909us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                             [profile] 0-1-1-11-0-0-0-3         0.00%     346.000us         0.01%       1.140ms     103.636us       0.000us         0.00%       4.398ms     399.818us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-5-0-0-0-2         0.00%     253.000us         0.01%       1.087ms      98.818us       0.000us         0.00%       4.396ms     399.636us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-1-0-0-0-1         0.00%     146.000us         0.01%     966.000us      87.818us       0.000us         0.00%       4.395ms     399.545us           0 b           0 b     132.00 Mb     -24.00 Mb            11  
                              [profile] 0-1-1-6-0-1-0-0         0.00%     241.000us         0.01%       1.137ms     103.364us       0.000us         0.00%       4.393ms     399.364us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-5-0-0-0-3         0.00%     363.000us         0.01%       1.164ms     105.818us       0.000us         0.00%       4.390ms     399.091us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-0-0-0-0-0         0.00%     252.000us         0.01%       1.238ms     112.545us       0.000us         0.00%       4.387ms     398.818us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-6-0-0-0-2         0.00%     248.000us         0.01%       1.087ms      98.818us       0.000us         0.00%       4.387ms     398.818us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-0-0-1-0-0         0.00%     112.000us         0.01%       1.176ms     106.909us       0.000us         0.00%       4.380ms     398.182us           0 b           0 b     132.00 Mb     -24.00 Mb            11  
                              [profile] 0-1-1-4-0-1-0-0         0.00%     256.000us         0.01%       1.141ms     103.727us       0.000us         0.00%       4.376ms     397.818us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-6-0-0-0-3         0.00%     342.000us         0.01%       1.132ms     102.909us       0.000us         0.00%       4.372ms     397.455us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-3-0-1-0-3         0.00%     354.000us         0.01%       1.131ms     102.818us       0.000us         0.00%       4.365ms     396.818us           0 b           0 b     132.00 Mb           0 b            11  
                             [profile] 0-1-1-11-0-1-0-3         0.00%     345.000us         0.01%       1.143ms     103.909us       0.000us         0.00%       4.363ms     396.636us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-1-0-0-0-0         0.00%     175.000us         0.01%       1.127ms     102.455us       0.000us         0.00%       4.361ms     396.455us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-9-0-0-0-3         0.00%     362.000us         0.01%       1.147ms     104.273us       0.000us         0.00%       4.361ms     396.455us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-8-0-0-0-2         0.00%     266.000us         0.01%       1.184ms     107.636us       0.000us         0.00%       4.359ms     396.273us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-6-0-1-0-3         0.00%     361.000us         0.01%       1.164ms     105.818us       0.000us         0.00%       4.358ms     396.182us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-5-0-0-0-0         0.00%     268.000us         0.01%       1.309ms     119.000us       0.000us         0.00%       4.357ms     396.091us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-7-0-1-0-0         0.00%     253.000us         0.01%       1.147ms     104.273us       0.000us         0.00%       4.356ms     396.000us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-3-0-0-0-3         0.00%     368.000us         0.01%       1.159ms     105.364us       0.000us         0.00%       4.353ms     395.727us           0 b           0 b     132.00 Mb           0 b            11  
                             [profile] 0-1-1-10-0-1-0-0         0.00%     254.000us         0.01%       1.195ms     108.636us       0.000us         0.00%       4.344ms     394.909us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-3-0-0-0-1         0.00%     271.000us         0.01%       1.137ms     103.364us       0.000us         0.00%       4.339ms     394.455us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-1-0-0-0-3         0.00%     297.000us         0.01%       1.117ms     101.545us       0.000us         0.00%       4.338ms     394.364us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-4-0-0-0-2         0.00%     207.000us         0.01%       1.139ms     103.545us       0.000us         0.00%       4.337ms     394.273us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-3-0-0-0-2         0.00%     257.000us         0.01%       1.088ms      98.909us       0.000us         0.00%       4.335ms     394.091us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-1-0-1-0-0         0.00%     252.000us         0.01%       1.136ms     103.273us       0.000us         0.00%       4.333ms     393.909us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-0-0-1-0-3         0.00%     291.000us         0.01%       1.134ms     103.091us       0.000us         0.00%       4.329ms     393.545us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-4-0-0-0-1         0.00%     284.000us         0.01%       1.152ms     104.727us       0.000us         0.00%       4.329ms     393.545us           0 b           0 b     132.00 Mb           0 b            11  
                             [profile] 0-1-1-11-0-0-0-2         0.00%     278.000us         0.01%       1.138ms     103.455us       0.000us         0.00%       4.326ms     393.273us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-1-0-0-0-2         0.00%     256.000us         0.01%     924.000us      84.000us       0.000us         0.00%       4.300ms     390.909us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-1-1-1-0-1-0-3         0.00%     284.000us         0.01%       1.121ms     101.909us       0.000us         0.00%       4.274ms     388.545us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                             [profile] 0-1-1-11-0-1-0-0         0.00%     182.000us         0.01%       1.143ms     103.909us       0.000us         0.00%       4.258ms     387.091us           0 b           0 b     132.00 Mb     -12.00 Mb            11  
                              [profile] 0-1-1-8-0-1-0-0         0.00%     242.000us         0.01%       1.141ms     103.727us       0.000us         0.00%       4.237ms     385.182us           0 b           0 b     132.00 Mb           0 b            11  
                              [profile] 0-0-1-7-0-1-0-0         0.00%     187.000us         0.01%       1.089ms      99.000us       0.000us         0.00%       3.538ms     321.636us           0 b           0 b      86.34 Mb      -5.06 Mb            11  
                              [profile] 0-0-1-6-0-0-0-0         0.00%     177.000us         0.01%       1.166ms     106.000us       0.000us         0.00%       3.313ms     301.182us           0 b           0 b      21.98 Mb      -2.39 Mb            11  
                              [profile] 0-0-1-9-0-1-0-1         0.00%     251.000us         0.01%       1.059ms      96.273us       0.000us         0.00%       3.243ms     294.818us           0 b           0 b      24.19 Mb           0 b            11  
                             [profile] 0-1-1-11-0-2-0-2         0.00%     304.000us         0.01%     971.000us      88.273us       0.000us         0.00%       3.232ms     293.818us           0 b           0 b     660.00 Mb           0 b            11  
                              [profile] 0-0-1-4-0-1-0-0         0.00%     250.000us         0.01%       1.065ms      96.818us       0.000us         0.00%       3.200ms     290.909us           0 b           0 b      86.34 Mb           0 b            11  
                              [profile] 0-0-1-3-0-1-0-0         0.00%     237.000us         0.01%       1.049ms      95.364us       0.000us         0.00%       3.185ms     289.545us           0 b           0 b      86.34 Mb           0 b            11  
                             [profile] 0-0-1-11-0-1-0-0         0.00%     245.000us         0.01%       1.048ms      95.273us       0.000us         0.00%       3.169ms     288.091us           0 b           0 b      86.34 Mb           0 b            11  
                              [profile] 0-0-1-0-0-1-0-0         0.00%     196.000us         0.01%       2.472ms     224.727us       0.000us         0.00%       3.164ms     287.636us           0 b           0 b      89.90 Mb      -6.50 Mb            11  
                              [profile] 0-0-1-4-0-1-0-1         0.00%     182.000us         0.01%       1.067ms      97.000us       0.000us         0.00%       3.160ms     287.273us           0 b           0 b      22.03 Mb      -1.57 Mb            11  
                              [profile] 0-0-1-5-0-1-0-1         0.00%     247.000us         0.01%       1.082ms      98.364us       0.000us         0.00%       3.153ms     286.636us           0 b           0 b      22.03 Mb           0 b            11  
                              [profile] 0-0-1-5-0-1-0-0         0.00%     186.000us         0.01%       1.058ms      96.182us       0.000us         0.00%       3.147ms     286.091us           0 b           0 b      86.34 Mb     -10.78 Mb            11  
                              [profile] 0-0-1-6-0-1-0-0         0.00%     257.000us         0.01%       1.069ms      97.182us       0.000us         0.00%       3.143ms     285.727us           0 b           0 b      86.34 Mb           0 b            11  
                              [profile] 0-0-1-8-0-1-0-0         0.00%     130.000us         0.01%       1.052ms      95.636us       0.000us         0.00%       3.142ms     285.636us           0 b           0 b      86.34 Mb     -13.69 Mb            11  
                             [profile] 0-0-1-10-0-1-0-0         0.00%     240.000us         0.01%       1.044ms      94.909us       0.000us         0.00%       3.140ms     285.455us           0 b           0 b      86.82 Mb           0 b            11  
                              [profile] 0-0-1-1-0-1-0-0         0.00%     238.000us         0.01%       1.057ms      96.091us       0.000us         0.00%       3.137ms     285.182us           0 b           0 b      87.53 Mb           0 b            11  
                              [profile] 0-0-1-0-0-1-0-1         0.00%     199.000us         0.01%       1.100ms     100.000us       0.000us         0.00%       3.136ms     285.091us           0 b           0 b      23.03 Mb      -1.44 Mb            11  
                              [profile] 0-0-1-3-0-1-0-1         0.00%     188.000us         0.01%       1.068ms      97.091us       0.000us         0.00%       3.135ms     285.000us           0 b           0 b      22.69 Mb      -2.04 Mb            11  
                              [profile] 0-0-1-2-0-1-0-0         0.00%     246.000us         0.01%       1.078ms      98.000us       0.000us         0.00%       3.133ms     284.818us           0 b           0 b      86.34 Mb           0 b            11  
                              [profile] 0-0-1-6-0-1-0-1         0.00%     244.000us         0.01%       1.057ms      96.091us       0.000us         0.00%       3.129ms     284.455us           0 b           0 b      23.25 Mb           0 b            11  
                              [profile] 0-0-1-8-0-1-0-1         0.00%     185.000us         0.01%       1.066ms      96.909us       0.000us         0.00%       3.117ms     283.364us           0 b           0 b      22.03 Mb      -2.70 Mb            11  
                              [profile] 0-0-1-9-0-1-0-0         0.00%     248.000us         0.01%       1.052ms      95.636us       0.000us         0.00%       3.117ms     283.364us           0 b           0 b      86.34 Mb           0 b            11  
                              [profile] 0-0-1-1-0-1-0-1         0.00%     170.000us         0.01%       1.095ms      99.545us       0.000us         0.00%       3.115ms     283.182us           0 b           0 b      23.48 Mb      -2.04 Mb            11  
                             [profile] 0-0-1-11-0-1-0-1         0.00%     178.000us         0.01%       1.054ms      95.818us       0.000us         0.00%       3.109ms     282.636us           0 b           0 b      22.03 Mb      -1.27 Mb            11  
                             [profile] 0-0-1-10-0-1-0-1         0.00%     270.000us         0.01%       1.083ms      98.455us       0.000us         0.00%       3.108ms     282.545us           0 b           0 b      22.03 Mb           0 b            11  
                              [profile] 0-0-1-7-0-1-0-1         0.00%     143.000us         0.01%       1.089ms      99.000us       0.000us         0.00%       3.095ms     281.364us           0 b           0 b      22.03 Mb      -4.38 Mb            11  
                                        [profile] 0-0-2         0.00%     667.000us         0.01%       2.001ms     181.909us       0.000us         0.00%       2.759ms     250.818us           0 b           0 b      66.29 Mb     -65.00 Kb            11  
                              [profile] 0-1-1-2-0-1-0-1         0.00%     135.000us         0.01%       1.016ms      92.364us       0.000us         0.00%       2.529ms     229.909us           0 b           0 b      25.31 Mb      -5.39 Mb            11  
                              [profile] 0-0-1-8-0-0-0-2         0.00%     144.000us         0.01%     941.000us      85.545us       0.000us         0.00%       2.472ms     224.727us           0 b           0 b      21.59 Mb      -2.95 Mb            11  
                                [profile] 0-1-1-8-0-2-2         0.00%     257.000us         0.00%     757.000us      68.818us       0.000us         0.00%       2.244ms     204.000us           0 b           0 b     167.15 Mb           0 b            11  
                              [profile] 0-1-1-6-0-2-0-2         0.00%     304.000us         0.01%     969.000us      88.091us       0.000us         0.00%       2.031ms     184.636us           0 b           0 b     660.00 Mb           0 b            11  
                                [profile] 0-1-1-6-0-0-1         0.00%     667.000us         0.01%       2.250ms     204.545us       0.000us         0.00%       1.979ms     179.909us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-9-0-1-1         0.00%     669.000us         0.01%       2.056ms     186.909us       0.000us         0.00%       1.957ms     177.909us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-6-0-1-1         0.00%     665.000us         0.01%       2.053ms     186.636us       0.000us         0.00%       1.908ms     173.455us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                        [profile] 0-1-2         0.00%     683.000us         0.01%       2.205ms     200.455us       0.000us         0.00%       1.881ms     171.000us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-7-0-1-1         0.00%     657.000us         0.01%       2.039ms     185.364us       0.000us         0.00%       1.830ms     166.364us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-5-0-0-1         0.00%     671.000us         0.01%       2.209ms     200.818us       0.000us         0.00%       1.822ms     165.636us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                               [profile] 0-0-1-10-0-0-1         0.00%     646.000us         0.01%       2.000ms     181.818us       0.000us         0.00%       1.804ms     164.000us           0 b           0 b      69.38 Mb     -65.00 Kb            11  
                                [profile] 0-1-1-3-0-2-1         0.00%     666.000us         0.01%       2.230ms     202.727us       0.000us         0.00%       1.799ms     163.545us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-1-0-0-1         0.00%     690.000us         0.01%       2.074ms     188.545us       0.000us         0.00%       1.777ms     161.545us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                              [profile] 0-1-1-9-0-2-0-2         0.00%     315.000us         0.01%     988.000us      89.818us       0.000us         0.00%       1.773ms     161.182us           0 b           0 b     660.00 Mb           0 b            11  
                                [profile] 0-1-1-8-0-0-1         0.00%     667.000us         0.01%       2.209ms     200.818us       0.000us         0.00%       1.772ms     161.091us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-9-0-2-1         0.00%     663.000us         0.01%       2.207ms     200.636us       0.000us         0.00%       1.763ms     160.273us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-4-0-0-1         0.00%     661.000us         0.01%       2.187ms     198.818us       0.000us         0.00%       1.745ms     158.636us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                              [profile] 0-1-1-5-0-2-0-2         0.00%     311.000us         0.01%       2.055ms     186.818us       0.000us         0.00%       1.736ms     157.818us           0 b           0 b     660.00 Mb           0 b            11  
                                [profile] 0-1-1-8-0-2-1         0.00%     676.000us         0.01%       2.234ms     203.091us       0.000us         0.00%       1.729ms     157.182us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-0-1-1-0-0-1         0.00%     672.000us         0.01%       2.057ms     187.000us       0.000us         0.00%       1.728ms     157.091us           0 b           0 b      73.16 Mb     -65.00 Kb            11  
                             [profile] 0-1-1-10-0-2-0-2         0.00%     305.000us         0.01%     973.000us      88.455us       0.000us         0.00%       1.728ms     157.091us           0 b           0 b     660.00 Mb           0 b            11  
                              [profile] 0-1-1-3-0-2-0-2         0.00%     301.000us         0.01%     941.000us      85.545us       0.000us         0.00%       1.720ms     156.364us           0 b           0 b     660.00 Mb           0 b            11  
